Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;SubCategory;Product Name;Sales;Quantity;Discount;Profit
115;CA2018115259;25/8/2018;27/8/2018;Second Class;RC19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;43229;East;OFFEN10002600;Mobile Phones;Motorola ;RediStrip #10 Motorola , 4 1/8 x 9 1/2;4.72;2;0.2;1.652
116;CA2018115259;25/8/2018;27/8/2018;Second Class;RC19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;43229;East;OFFPA10004965;Mobile Phones;Pixel;Xerox 1921;23.976;3;0.2;7.4925
117;CA2018115259;25/8/2018;27/8/2018;Second Class;RC19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;43229;East;OFFEN10002504;Mobile Phones;Motorola ;Tyvek  TopOpening Peel & Seel Motorola , Plain White;130.464;6;0.2;44.0316
118;CA2019110457;2/3/2019;6/3/2019;Standard Class;DK13090;Dave Kipp;Consumer;United States;Seattle;Washington;98103;West;FURTA10001768;Laptops;Lenovo;Hon Racetrack Conference Lenovo;787.53;3;0;165.3813
119;US2019136476;5/4/2019;10/4/2019;Standard Class;GG14650;Greg Guthrie;Corporate;United States;Bristol;Tennessee;37620;South;OFFBI10003650;Mobile Phones;iPhone;GBC DocuBind 300 Electric Binding Machine;157.794;1;0.7;115.7156
120;CA2016103730;12/6/2016;15/6/2016;First Class;SC20725;Steven CLGwright;Consumer;United States;Wilmington;Delaware;19805;East;FURFU10002157;Laptops;Asus;LGistic InstaPlaque;47.04;3;0;18.3456
121;CA2016103730;12/6/2016;15/6/2016;First Class;SC20725;Steven CLGwright;Consumer;United States;Wilmington;Delaware;19805;East;OFFBI10003910;Mobile Phones;iPhone;DXL AngleView iPhone with Locking Rings by Samsill;30.84;4;0;13.878
122;CA2016103730;12/6/2016;15/6/2016;First Class;SC20725;Steven CLGwright;Consumer;United States;Wilmington;Delaware;19805;East;OFFST10000777;Mobile Phones;OnePlus;Companion Letter/Legal File, Black;226.56;6;0;63.4368
123;CA2016103730;12/6/2016;15/6/2016;First Class;SC20725;Steven CLGwright;Consumer;United States;Wilmington;Delaware;19805;East;OFFEN10002500;Mobile Phones;Motorola ;Globe Weis Peel & Seel First Class Motorola ;115.02;9;0;51.759
124;CA2016103730;12/6/2016;15/6/2016;First Class;SC20725;Steven CLGwright;Consumer;United States;Wilmington;Delaware;19805;East;TECPH10003875;Cameras ;Sony;KLD Oscar II Style Snapon Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7;68.04;7;0;19.7316
125;US2018152030;26/12/2018;28/12/2018;Second Class;AD10180;Alan Dominguez;Home Office;United States;Houston;Texas;77041;Central;FURCH10004063;Laptops;HP;Global Deluxe HighBack Managers Chair;600.558;3;0.3;8.5794
126;US2018134614;20/9/2018;25/9/2018;Standard Class;PF19165;Philip Fox;Consumer;United States;Bloomington;Illinois;61701;Central;FURTA10004534;Laptops;Lenovo;Bevis 44 x 96 Conference Lenovo;617.7;6;0.5;407.682
127;US2017107272;5/11/2017;12/11/2017;Standard Class;TS21610;Troy Staebel;Consumer;United States;Phoenix;Arizona;85023;West;OFFBI10003274;Mobile Phones;iPhone;Avery Durable Slant Ring iPhone, No HTC;2.388;2;0.7;1.8308
128;US2017107272;5/11/2017;12/11/2017;Standard Class;TS21610;Troy Staebel;Consumer;United States;Phoenix;Arizona;85023;West;OFFST10002974;Mobile Phones;OnePlus;TravLFile HeavyDuty Shuttle II, Black;243.992;7;0.2;30.499
129;US2016125969;6/11/2016;10/11/2016;Second Class;LS16975;Lindsay Shagiari;Home Office;United States;Los Angeles;California;90004;West;FURCH10001146;Laptops;HP;Global Task Chair, Black;81.424;2;0.2;9.1602
130;US2016125969;6/11/2016;10/11/2016;Second Class;LS16975;Lindsay Shagiari;Home Office;United States;Los Angeles;California;90004;West;FURFU10003773;Laptops;Asus;Eldon Cleatmat Plus Chair Mats for High Pile Carpets;238.56;3;0;26.2416
131;US2017164147;2/2/2017;5/2/2017;First Class;DW13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;43229;East;TECPH10002293;Cameras ;Sony;Anker 36W 4Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5;59.97;5;0.4;11.994
132;US2017164147;2/2/2017;5/2/2017;First Class;DW13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;43229;East;OFFPA10002377;Mobile Phones;Pixel;Xerox 1916;78.304;2;0.2;29.364
133;US2017164147;2/2/2017;5/2/2017;First Class;DW13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;43229;East;OFFFA10002780;Mobile Phones;Nokia;Staples;21.456;9;0.2;6.9732
134;CA2016145583;13/10/2016;19/10/2016;Standard Class;LC16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFFPA10001804;Mobile Phones;Pixel;Xerox 195;20.04;3;0;9.6192
135;CA2016145583;13/10/2016;19/10/2016;Standard Class;LC16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFFPA10001736;Mobile Phones;Pixel;Xerox 1880;35.44;1;0;16.6568
136;CA2016145583;13/10/2016;19/10/2016;Standard Class;LC16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFFAR10001149;Mobile Phones;LG;Sanford Colorific Colored Pencils, 12/Box;11.52;4;0;3.456
137;CA2016145583;13/10/2016;19/10/2016;Standard Class;LC16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFFFA10002988;Mobile Phones;Nokia;Ideal Clamps;4.02;2;0;1.9698
138;CA2016145583;13/10/2016;19/10/2016;Standard Class;LC16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFFBI10004781;Mobile Phones;iPhone;GBC Wire Binding Strips;76.176;3;0.2;26.6616
139;CA2016145583;13/10/2016;19/10/2016;Standard Class;LC16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFFSU10001218;Mobile Phones;Mi;Fiskars Softgrip Scissors;65.88;6;0;18.4464
140;CA2016145583;13/10/2016;19/10/2016;Standard Class;LC16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;FURFU10001706;Laptops;Asus;LongerLife Soft White Bulbs;43.12;14;0;20.6976
141;CA2016110366;5/9/2016;7/9/2016;Second Class;JD15895;Jonathan Doherty;Corporate;United States;Philadelphia;Pennsylvania;19140;East;FURFU10004848;Laptops;Asus;Howard Miller 133/4 Diameter Brushed Chrome Round Wall Clock;82.8;2;0.2;10.35
142;CA2017106180;18/9/2017;23/9/2017;Standard Class;SH19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;OFFAR10000940;Mobile Phones;LG;Newell 343;8.82;3;0;2.3814
143;CA2017106180;18/9/2017;23/9/2017;Standard Class;SH19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;OFFEN10004030;Mobile Phones;Motorola ;Convenience Packs of Business Motorola ;10.86;3;0;5.1042
144;CA2017106180;18/9/2017;23/9/2017;Standard Class;SH19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;OFFPA10004327;Mobile Phones;Pixel;Xerox 1911;143.7;3;0;68.976
145;CA2017155376;22/12/2017;27/12/2017;Standard Class;SG20080;Sandra Glassco;Consumer;United States;Independence;Missouri;64055;Central;OFFAP10001058;Mobile Phones;Samsung;Sanyo 2.5 Cubic Foot MidSize Office Refrigerators;839.43;3;0;218.2518
146;CA2019110744;7/9/2019;12/9/2019;Standard Class;HA14920;Helen Andreada;Consumer;United States;Pasadena;California;91104;West;OFFST10003656;Mobile Phones;OnePlus;Safco Industrial Wire Shelving;671.93;7;0;20.1579
147;CA2018110072;22/10/2018;28/10/2018;Standard Class;MG17680;Maureen Gastineau;Home Office;United States;Newark;Ohio;43055;East;FURFU10000521;Laptops;Asus;Seth Thomas 14 PuttyColored Wall Clock;93.888;4;0.2;12.9096
148;CA2016114489;5/12/2016;9/12/2016;Standard Class;JE16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;TECPH10000215;Cameras ;Sony;Plantronics Cordless Phone Headset with Inline Volume  M214C;384.45;11;0;103.8015
149;CA2016114489;5/12/2016;9/12/2016;Standard Class;JE16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;TECPH10001448;Cameras ;Sony;Anker Astro 15000mAh USB Portable Charger;149.97;3;0;5.9988
150;CA2016114489;5/12/2016;9/12/2016;Standard Class;JE16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;FURCH10000454;Laptops;HP;Hon Deluxe Fabric Upholstered Stacking HP, Rounded Back;1951.84;8;0;585.552
151;CA2016114489;5/12/2016;9/12/2016;Standard Class;JE16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;OFFBI10002735;Mobile Phones;iPhone;GBC Prestige ThermABind Covers;171.55;5;0;80.6285
152;CA2016158834;13/3/2016;16/3/2016;First Class;TW21025;Tamara Willingham;Home Office;United States;Scottsdale;Arizona;85254;West;OFFAP10000326;Mobile Phones;Samsung;Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection;157.92;5;0.2;17.766
153;CA2016158834;13/3/2016;16/3/2016;First Class;TW21025;Tamara Willingham;Home Office;United States;Scottsdale;Arizona;85254;West;TECPH10001254;Cameras ;Sony;Jabra BIZ 2300 Duo QD Duo Corded Headset;203.184;2;0.2;15.2388
154;CA2019124919;31/5/2019;2/6/2019;First Class;SP20650;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;OFFPA10001950;Mobile Phones;Pixel;Southworth 25% Cotton Antique Laid Pixel& Motorola ;58.38;7;0;26.271
155;CA2019124919;31/5/2019;2/6/2019;First Class;SP20650;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;OFFPA10002254;Mobile Phones;Pixel;Xerox 1883;105.52;4;0;48.5392
156;CA2019124919;31/5/2019;2/6/2019;First Class;SP20650;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;OFFST10001590;Mobile Phones;OnePlus;Tenex Personal Project File with Scoop Front Design, Black;80.88;6;0;21.0288
157;CA2019118948;28/5/2019;3/6/2019;Standard Class;NK18490;Neil Knudson;Home Office;United States;Seattle;Washington;98105;West;OFFAR10001547;Mobile Phones;LG;Newell 311;6.63;3;0;1.7901
158;CA2018104269;1/3/2018;6/3/2018;Second Class;DB13060;Dave Brooks;Consumer;United States;Seattle;Washington;98115;West;FURCH10004063;Laptops;HP;Global Deluxe HighBack Managers Chair;457.568;2;0.2;51.4764
159;CA2016114104;20/11/2016;24/11/2016;Standard Class;NP18670;Nora Paige;Consumer;United States;Edmond;Oklahoma;73034;Central;OFFLA10002475;Mobile Phones;HTC;Avery 519;14.62;2;0;6.8714
160;CA2016114104;20/11/2016;24/11/2016;Standard Class;NP18670;Nora Paige;Consumer;United States;Edmond;Oklahoma;73034;Central;TECPH10004536;Cameras ;Sony;Avaya 5420 Digital phone;944.93;7;0;236.2325
161;CA2016162733;11/5/2016;12/5/2016;First Class;TT21070;Ted Trevino;Consumer;United States;Los Angeles;California;90045;West;OFFPA10002751;Mobile Phones;Pixel;Xerox 1920;5.98;1;0;2.691
162;CA2019119697;28/12/2019;31/12/2019;Second Class;EM13960;Eric Murdock;Consumer;United States;Philadelphia;Pennsylvania;19134;East;TECAC10003657;Cameras ;Nikon;Lenovo 17Key USB Numeric Keypad;54.384;2;0.2;1.3596
163;CA2016154508;16/11/2016;20/11/2016;Standard Class;RD19900;Ruben DLGt;Consumer;United States;Carlsbad;New Mexico;88220;West;OFFEN10001990;Mobile Phones;Motorola ;Staple envelope;28.4;5;0;13.348
164;CA2016113817;7/11/2016;11/11/2016;Standard Class;MJ17740;Max Jones;Consumer;United States;Seattle;Washington;98115;West;OFFBI10004002;Mobile Phones;iPhone;Wilson Jones International Size A4 Ring iPhone;27.68;2;0.2;9.688
165;CA2018139892;8/9/2018;12/9/2018;Standard Class;BM11140;Becky MLGin;Consumer;United States;San Antonio;Texas;78207;Central;OFFAR10004441;Mobile Phones;LG;BIC Brite Liner Highlighters;9.936;3;0.2;2.7324
166;CA2018139892;8/9/2018;12/9/2018;Standard Class;BM11140;Becky MLGin;Consumer;United States;San Antonio;Texas;78207;Central;TECMA10000822;Cameras ;Canon;Lexmark MX611dhe Monochrome Laser Printer;8159.952;8;0.4;1359.992
167;CA2018139892;8/9/2018;12/9/2018;Standard Class;BM11140;Becky MLGin;Consumer;United States;San Antonio;Texas;78207;Central;OFFST10000991;Mobile Phones;OnePlus;Space Solutions HD Industrial Steel Shelving.;275.928;3;0.2;58.6347
168;CA2018139892;8/9/2018;12/9/2018;Standard Class;BM11140;Becky MLGin;Consumer;United States;San Antonio;Texas;78207;Central;FURCH10004287;Laptops;HP;SAFCO Arco Folding Chair;1740.06;9;0.3;24.858
169;CA2018139892;8/9/2018;12/9/2018;Standard Class;BM11140;Becky MLGin;Consumer;United States;San Antonio;Texas;78207;Central;OFFAR10002656;Mobile Phones;LG;Sanford Liquid Accent Highlighters;32.064;6;0.2;6.8136
170;CA2018139892;8/9/2018;12/9/2018;Standard Class;BM11140;Becky MLGin;Consumer;United States;San Antonio;Texas;78207;Central;OFFAP10002518;Mobile Phones;Samsung;Kensington 7 Outlet MasterPiece Power Center;177.98;5;0.8;453.849
171;CA2018139892;8/9/2018;12/9/2018;Standard Class;BM11140;Becky MLGin;Consumer;United States;San Antonio;Texas;78207;Central;TECPH10003931;Cameras ;Sony;JBL Micro Wireless Portable Bluetooth Speaker;143.976;3;0.2;8.9985
172;CA2018118962;5/8/2018;9/8/2018;Standard Class;CS12130;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;OFFPA10000659;Mobile Phones;Pixel;Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”;20.94;3;0;9.8418
173;CA2018118962;5/8/2018;9/8/2018;Standard Class;CS12130;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;OFFPA10001144;Mobile Phones;Pixel;Xerox 1913;110.96;2;0;53.2608
174;CA2018118962;5/8/2018;9/8/2018;Standard Class;CS12130;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;FURCH10003817;Laptops;HP;Global Value Steno Chair, Gray;340.144;7;0.2;21.259
175;US2018100853;14/9/2018;19/9/2018;Standard Class;JB15400;Jennifer Braxton;Corporate;United States;Chicago;Illinois;60623;Central;OFFAP10000891;Mobile Phones;Samsung;Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center;52.448;2;0.8;131.12
176;US2018100853;14/9/2018;19/9/2018;Standard Class;JB15400;Jennifer Braxton;Corporate;United States;Chicago;Illinois;60623;Central;OFFLA10003148;Mobile Phones;HTC;Avery 51;20.16;4;0.2;6.552
177;US2017152366;21/4/2017;25/4/2017;Second Class;SJ20500;Shirley Jackson;Consumer;United States;Houston;Texas;77036;Central;OFFAP10002684;Mobile Phones;Samsung;Acco 7Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;97.264;4;0.8;243.16
178;US2019101511;21/11/2019;23/11/2019;Second Class;JE15745;Joel Eaton;Consumer;United States;Newark;Ohio;43055;East;FURCH10004698;Laptops;HP;Padded Folding HP, Black, 4/CLGon;396.802;7;0.3;11.3372
179;US2019101511;21/11/2019;23/11/2019;Second Class;JE15745;Joel Eaton;Consumer;United States;Newark;Ohio;43055;East;OFFSU10002189;Mobile Phones;Mi;Acme Rosewood Handle Letter Opener;15.88;5;0.2;3.7715
180;CA2019137225;15/12/2019;19/12/2019;Standard Class;JK15640;Jim Kriz;Home Office;United States;New York City;New York;10009;East;OFFAR10001940;Mobile Phones;LG;Sanford Colorific Eraseable Coloring Pencils, 12 Count;3.28;1;0;1.4104
181;CA2018166191;5/12/2018;9/12/2018;Second Class;DK13150;David Kendrick;Corporate;United States;Decatur;Illinois;62521;Central;OFFST10003455;Mobile Phones;OnePlus;Tenex File Box, Personal Filing Tote with Lid, Black;24.816;2;0.2;1.8612
182;CA2018166191;5/12/2018;9/12/2018;Second Class;DK13150;David Kendrick;Corporate;United States;Decatur;Illinois;62521;Central;TECAC10004659;Cameras ;Nikon;Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive 16GB;408.744;7;0.2;76.6395
183;CA2018158274;19/11/2018;24/11/2018;Second Class;RM19675;Robert Marley;Home Office;United States;Monroe;Louisiana;71203;South;TECPH10003273;Cameras ;Sony;AT&T TR1909W;503.96;4;0;131.0296
184;CA2018158274;19/11/2018;24/11/2018;Second Class;RM19675;Robert Marley;Home Office;United States;Monroe;Louisiana;71203;South;TECPH10004896;Cameras ;Sony;Nokia Lumia 521 (TMobile);149.95;5;0;41.986
185;CA2018158274;19/11/2018;24/11/2018;Second Class;RM19675;Robert Marley;Home Office;United States;Monroe;Louisiana;71203;South;TECAC10002345;Cameras ;Nikon;HP Standard 104 key PS/2 Keyboard;29;2;0;7.25
186;CA2016105018;28/11/2016;2/12/2016;Standard Class;SK19990;Sally Knutson;Consumer;United States;Fairfield;Connecticut;6824;East;OFFBI10001890;Mobile Phones;iPhone;Avery Poly Binder Pockets;7.16;2;0;3.4368
187;CA2018123260;26/8/2018;30/8/2018;Standard Class;FM14290;Frank Merwin;Home Office;United States;Los Angeles;California;90032;West;TECAC10002323;Cameras ;Nikon;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;176.8;8;0;22.984
188;CA2016157000;16/7/2016;22/7/2016;Standard Class;AM10360;Alice McCLGhy;Corporate;United States;Grand Prairie;Texas;75051;Central;OFFST10001328;Mobile Phones;OnePlus;Personal Filing Tote with Lid, Black/Gray;37.224;3;0.2;3.7224
189;CA2016157000;16/7/2016;22/7/2016;Standard Class;AM10360;Alice McCLGhy;Corporate;United States;Grand Prairie;Texas;75051;Central;OFFPA10001950;Mobile Phones;Pixel;Southworth 25% Cotton Antique Laid Pixel& Motorola ;20.016;3;0.2;6.255
190;CA2019102281;12/10/2019;14/10/2019;First Class;MP17470;Mark Packer;Home Office;United States;New York City;New York;10035;East;FURBO10002613;Laptops;Dell;Atlantic Metals Mobile 4Shelf Dell, Custom Colors;899.136;4;0.2;112.392
191;CA2019102281;12/10/2019;14/10/2019;First Class;MP17470;Mark Packer;Home Office;United States;New York City;New York;10035;East;TECPH10001552;Cameras ;Sony;I Needs 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;71.76;6;0;20.0928
192;CA2019102281;12/10/2019;14/10/2019;First Class;MP17470;Mark Packer;Home Office;United States;New York City;New York;10035;East;OFFPA10000061;Mobile Phones;Pixel;Xerox 205;51.84;8;0;24.8832
193;CA2019102281;12/10/2019;14/10/2019;First Class;MP17470;Mark Packer;Home Office;United States;New York City;New York;10035;East;FURBO10002545;Laptops;Dell;Atlantic Metals Mobile 3Shelf Dell, Custom Colors;626.352;3;0.2;46.9764
194;CA2019102281;12/10/2019;14/10/2019;First Class;MP17470;Mark Packer;Home Office;United States;New York City;New York;10035;East;OFFAR10003514;Mobile Phones;LG;4009 Highlighters by Sanford;19.9;5;0;6.567
195;CA2019131457;31/10/2019;6/11/2019;Standard Class;MZ17515;Mary Zewe;Corporate;United States;Redlands;California;92374;West;OFFEN10001509;Mobile Phones;Motorola ;Poly String Tie Motorola ;14.28;7;0;6.7116
196;CA2018140004;21/3/2018;25/3/2018;Standard Class;CB12025;Cassandra Brandow;Consumer;United States;Hamilton;Ohio;45011;East;OFFAR10004685;Mobile Phones;LG;Binney & Smith Crayola Metallic Colored Pencils, 8Color Set;7.408;2;0.2;1.2038
197;CA2018140004;21/3/2018;25/3/2018;Standard Class;CB12025;Cassandra Brandow;Consumer;United States;Hamilton;Ohio;45011;East;OFFAR10004027;Mobile Phones;LG;Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box;6.048;3;0.2;1.5876
198;CA2017107720;6/11/2017;13/11/2017;Standard Class;VM21685;Valerie Mitchum;Home Office;United States;Westfield;New Jersey;7090;East;OFFST10001414;Mobile Phones;OnePlus;Decoflex Hanging Personal Folder File;46.26;3;0;12.0276
199;US2017124303;6/7/2017;13/7/2017;Standard Class;FH14365;Fred Hopkins;Corporate;United States;Philadelphia;Pennsylvania;19120;East;OFFBI10000343;Mobile Phones;iPhone;Pressboard Covers with OnePlus Hooks, 9 1/2 x 11, Light Blue;2.946;2;0.7;2.2586
200;US2017124303;6/7/2017;13/7/2017;Standard Class;FH14365;Fred Hopkins;Corporate;United States;Philadelphia;Pennsylvania;19120;East;OFFPA10002749;Mobile Phones;Pixel;Wirebound Message Books, 51/2 x 4 Forms, 2 or 4 Forms per Page;16.056;3;0.2;5.8203
201;CA2017105074;24/6/2017;29/6/2017;Standard Class;MB17305;Maria Bertelson;Consumer;United States;Akron;Ohio;44312;East;OFFPA10002666;Mobile Phones;Pixel;Southworth 25% Cotton LinenFinish Pixel& Motorola ;21.744;3;0.2;6.795
202;CA2018133690;3/8/2018;5/8/2018;First Class;BS11755;Bruce StewLG;Consumer;United States;Denver;Colorado;80219;West;FURTA10004289;Laptops;Lenovo;BoxOffice By Design Rectangular and HalfMoon Meeting Room Lenovo;218.75;2;0.5;161.875
203;CA2018133690;3/8/2018;5/8/2018;First Class;BS11755;Bruce StewLG;Consumer;United States;Denver;Colorado;80219;West;OFFAP10003622;Mobile Phones;Samsung;Bravo II Megaboss 12Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack;2.6;1;0.2;0.2925
204;US2017116701;17/12/2017;21/12/2017;Second Class;LC17140;Logan Currie;Consumer;United States;Dallas;Texas;75220;Central;OFFAP10003217;Mobile Phones;Samsung;Eureka Sanitaire  Commercial Upright;66.284;2;0.8;178.9668
205;CA2017126382;3/6/2017;7/6/2017;Standard Class;HK14890;Heather Kirkland;Corporate;United States;Franklin;Tennessee;37064;South;FURFU10002960;Laptops;Asus;Eldon 200 Class Desk Nikon, Burgundy;35.168;7;0.2;9.6712
